,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
0,NAVAL BASE SECONDARY SCHOOL,901,YISHUN RING ROAD,NAVAL BASE SECONDARY SCHOOL,901 YISHUN RING ROAD NAVAL BASE SECONDARY SCHOOL SINGAPORE 768689,768689,27747.583393123,44573.2144819219,1.41937881620441,103.831050390247,103.831050390247,NAVAL BASE SECONDARY SCHOOL
0,NEW TOWN PRIMARY SCHOOL,300,TANGLIN HALT ROAD,NEW TOWN PRIMARY SCHOOL,300 TANGLIN HALT ROAD NEW TOWN PRIMARY SCHOOL SINGAPORE 148812,148812,24303.310102744,31333.338985689,1.29964188181021,103.80010216304,103.80010216304,NEW TOWN PRIMARY SCHOOL
0,NEW TOWN SECONDARY SCHOOL,1020,DOVER ROAD,NEW TOWN SECONDARY SCHOOL,1020 DOVER ROAD NEW TOWN SECONDARY SCHOOL SINGAPORE 139657,139657,21308.1010938296,32453.9625329748,1.30977590011357,103.77318863421,103.77318863421,NEW TOWN SECONDARY SCHOOL
0,NGEE ANN PRIMARY SCHOOL,344,MARINE TERRACE,NGEE ANN PRIMARY SCHOOL,344 MARINE TERRACE NGEE ANN PRIMARY SCHOOL SINGAPORE 449149,449149,37364.5041869488,31984.0027186833,1.30552505910497,103.917463017497,103.917463017497,NGEE ANN PRIMARY SCHOOL
0,NGEE ANN SECONDARY SCHOOL,1,TAMPINES STREET 32,NGEE ANN SECONDARY SCHOOL,1 TAMPINES STREET 32 NGEE ANN SECONDARY SCHOOL SINGAPORE 529283,529283,41736.2154369308,37396.8577860836,1.35447525755806,103.956747262496,103.956747262496,NGEE ANN SECONDARY SCHOOL
0,NORTH SPRING PRIMARY SCHOOL,1,RIVERVALE STREET,NORTH SPRING PRIMARY SCHOOL,1 RIVERVALE STREET NORTH SPRING PRIMARY SCHOOL SINGAPORE 545088,545088,35777.2005732814,40999.8398870248,1.38706146494859,103.903202683028,103.903202683028,NORTH SPRING PRIMARY SCHOOL
0,NORTH VIEW PRIMARY SCHOOL,210,YISHUN AVENUE 6,NORTH VIEW PRIMARY SCHOOL,210 YISHUN AVENUE 6 NORTH VIEW PRIMARY SCHOOL SINGAPORE 768960,768960,29655.0564113865,45473.7925722394,1.42752327193727,103.848190787869,103.848190787869,NORTH VIEW PRIMARY SCHOOL
0,NORTH VISTA PRIMARY SCHOOL,20,COMPASSVALE LINK,NORTH VISTA PRIMARY SCHOOL,20 COMPASSVALE LINK NORTH VISTA PRIMARY SCHOOL SINGAPORE 544974,544974,34971.4042828046,40531.0861005448,1.38282243016299,103.895961877928,103.895961877928,NORTH VISTA PRIMARY SCHOOL
0,NORTH VISTA SECONDARY SCHOOL,11,RIVERVALE LINK,NORTH VISTA SECONDARY SCHOOL,11 RIVERVALE LINK NORTH VISTA SECONDARY SCHOOL SINGAPORE 545081,545081,35330.5266452944,40344.0974890441,1.381131285358,103.899188813886,103.899188813886,NORTH VISTA SECONDARY SCHOOL
0,NORTHBROOKS SECONDARY SCHOOL,585,YISHUN RING ROAD,NORTHBROOKS SECONDARY SCHOOL,585 YISHUN RING ROAD NORTHBROOKS SECONDARY SCHOOL SINGAPORE 768692,768692,29316.3687516721,44731.7859666422,1.42081285020652,103.845147332528,103.845147332528,NORTHBROOKS SECONDARY SCHOOL
0,NORTHLAND PRIMARY SCHOOL,15,YISHUN AVENUE 4,NORTHLAND PRIMARY SCHOOL,15 YISHUN AVENUE 4 NORTHLAND PRIMARY SCHOOL SINGAPORE 769026,769026,28846.8654693784,44749.1496797893,1.42096989918951,103.840928424929,103.840928424929,NORTHLAND PRIMARY SCHOOL
0,NORTHLAND SECONDARY SCHOOL,3,YISHUN STREET 22,NORTHLAND SECONDARY SCHOOL,3 YISHUN STREET 22 NORTHLAND SECONDARY SCHOOL SINGAPORE 768578,768578,28755.1906477995,46389.1900489908,1.43580183362637,103.840104687784,103.840104687784,NORTHLAND SECONDARY SCHOOL
0,NORTHLIGHT SCHOOL,151,TOWNER ROAD,NORTHLIGHT SCHOOL,151 TOWNER ROAD NORTHLIGHT SCHOOL SINGAPORE 327830,327830,30497.4603147702,33484.9283776525,1.3191002158167,103.85575955353,103.85575955353,NORTHLIGHT SCHOOL
0,NORTHOAKS PRIMARY SCHOOL,61,SEMBAWANG DRIVE,NORTHOAKS PRIMARY SCHOOL,61 SEMBAWANG DRIVE NORTHOAKS PRIMARY SCHOOL SINGAPORE 757622,757622,25872.0767556792,48689.8195981402,1.45660782030102,103.814196981329,103.814196981329,NORTHOAKS PRIMARY SCHOOL
0,NORTHSHORE PRIMARY SCHOOL,30,NORTHSHORE DRIVE,NORTHSHORE PRIMARY SCHOOL,30 NORTHSHORE DRIVE NORTHSHORE PRIMARY SCHOOL SINGAPORE 828671,828671,35912.2240812248,44436.1362924408,1.41813803336667,103.904416909742,103.904416909742,NORTHSHORE PRIMARY SCHOOL
0,NUS HIGH SCHOOL OF MATHEMATICS AND SCIENCE,30,CLEMENTI AVENUE 1,NUS HIGH SCHOOL OF MATHEMATICS AND SCIENCE,30 CLEMENTI AVENUE 1 NUS HIGH SCHOOL OF MATHEMATICS AND SCIENCE SINGAPORE 129958,129958,20969.725285151,32053.7735084854,1.30615665859431,103.770148255807,103.770148255807,NUS HIGH SCHOOL OF MATHEMATICS AND SCIENCE
1,NUS HIGH SCHOOL OF MATHEMATICS AND SCIENCE,20,CLEMENTI AVENUE 1,NUS HIGH SCHOOL OF MATHEMATICS AND SCIENCE,20 CLEMENTI AVENUE 1 NUS HIGH SCHOOL OF MATHEMATICS AND SCIENCE SINGAPORE 129957,129957,20882.5747099025,32098.8705946617,1.30656448055686,103.769365156929,103.769365156929,NUS HIGH SCHOOL OF MATHEMATICS AND SCIENCE
0,OASIS PRIMARY SCHOOL,71,EDGEFIELD PLAINS,OASIS PRIMARY SCHOOL,71 EDGEFIELD PLAINS OASIS PRIMARY SCHOOL SINGAPORE 828716,828716,36658.2990973163,42941.8599344008,1.40462413200793,103.911120600638,103.911120600638,OASIS PRIMARY SCHOOL
0,OPERA ESTATE PRIMARY SCHOOL,48,FIDELIO STREET,OPERA ESTATE PRIMARY SCHOOL,48 FIDELIO STREET OPERA ESTATE PRIMARY SCHOOL SINGAPORE 458436,458436,38068.3909911709,33509.3080883529,1.31931914436255,103.923788259248,103.923788259248,OPERA ESTATE PRIMARY SCHOOL
0,ORCHID PARK SECONDARY SCHOOL,10,YISHUN STREET 81,ORCHID PARK SECONDARY SCHOOL,10 YISHUN STREET 81 ORCHID PARK SECONDARY SCHOOL SINGAPORE 768454,768454,28505.3110986585,44124.4476742018,1.41532032779634,103.837859241343,103.837859241343,ORCHID PARK SECONDARY SCHOOL
0,OUTRAM SECONDARY SCHOOL,3,YORK HILL,OUTRAM SECONDARY SCHOOL,3 YORK HILL OUTRAM SECONDARY SCHOOL SINGAPORE 168622,168622,28423.8747252515,29881.6544933487,1.28651357464735,103.837127264403,103.837127264403,OUTRAM SECONDARY SCHOOL
0,PALM VIEW PRIMARY SCHOOL,150,COMPASSVALE BOW,PALM VIEW PRIMARY SCHOOL,150 COMPASSVALE BOW PALM VIEW PRIMARY SCHOOL SINGAPORE 544822,544822,34458.6783197625,40635.7654705234,1.38376923022123,103.891354675017,103.891354675017,PALM VIEW PRIMARY SCHOOL
0,PARK VIEW PRIMARY SCHOOL,60,PASIR RIS DRIVE 1,PARK VIEW PRIMARY SCHOOL,60 PASIR RIS DRIVE 1 PARK VIEW PRIMARY SCHOOL SINGAPORE 519524,519524,39821.3162899343,39929.5384668726,1.37738069854249,103.939541695654,103.939541695654,PARK VIEW PRIMARY SCHOOL
0,PASIR RIS CREST SECONDARY SCHOOL,11,PASIR RIS STREET 41,PASIR RIS CREST SECONDARY SCHOOL,11 PASIR RIS STREET 41 PASIR RIS CREST SECONDARY SCHOOL SINGAPORE 518934,518934,42067.8542885976,39427.6259528883,1.37284060102246,103.959728202919,103.959728202919,PASIR RIS CREST SECONDARY SCHOOL
0,PASIR RIS PRIMARY SCHOOL,5,PASIR RIS STREET 21,PASIR RIS PRIMARY SCHOOL,5 PASIR RIS STREET 21 PASIR RIS PRIMARY SCHOOL SINGAPORE 518968,518968,42410.5136828674,39380.9927665386,1.37241870245531,103.962807212116,103.962807212116,PASIR RIS PRIMARY SCHOOL
0,PASIR RIS SECONDARY SCHOOL,390,TAMPINES STREET 21,PASIR RIS SECONDARY SCHOOL,390 TAMPINES STREET 21 PASIR RIS SECONDARY SCHOOL SINGAPORE 529400,529400,40869.8736143373,37369.4000635836,1.35422732653396,103.948962626204,103.948962626204,PASIR RIS SECONDARY SCHOOL
0,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),298,LORONG AH SOO,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),298 LORONG AH SOO PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY) SINGAPORE 536741,536741,33748.3760953182,36843.4187818952,1.34947276268396,103.884971343143,103.884971343143,PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY)
0,PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY),296,LORONG AH SOO,PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY),296 LORONG AH SOO PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY) SINGAPORE 536742,536742,33764.9220583495,37008.7061571106,1.35096755912522,103.885120050588,103.885120050588,PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY)
0,PEI CHUN PUBLIC SCHOOL,16,LORONG 7 TOA PAYOH,PEI CHUN PUBLIC SCHOOL,16 LORONG 7 TOA PAYOH PEI CHUN PUBLIC SCHOOL SINGAPORE 319320,319320,30478.0803604238,35505.5040733535,1.33737358725951,103.855585578061,103.855585578061,PEI CHUN PUBLIC SCHOOL
0,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,7,PEI WAH AVENUE,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,7 PEI WAH AVENUE PEI HWA PRESBYTERIAN PRIMARY SCHOOL SINGAPORE 597610,597610,21632.898745548,35581.0631004851,1.33805634613048,103.776106448614,103.776106448614,PEI HWA PRESBYTERIAN PRIMARY SCHOOL
0,PEI HWA SECONDARY SCHOOL,21,FERNVALE LINK,PEI HWA SECONDARY SCHOOL,21 FERNVALE LINK PEI HWA SECONDARY SCHOOL SINGAPORE 797702,797702,33023.8451944096,41366.172537256,1.39037504993234,103.878461745339,103.878461745339,PEI HWA SECONDARY SCHOOL
0,PEI TONG PRIMARY SCHOOL,15,CLEMENTI AVENUE 5,PEI TONG PRIMARY SCHOOL,15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857,129857,20686.1367668323,33164.0863881912,1.31619786415976,103.767599818844,103.767599818844,PEI TONG PRIMARY SCHOOL
0,PEICAI SECONDARY SCHOOL,10,SERANGOON AVENUE 4,PEICAI SECONDARY SCHOOL,10 SERANGOON AVENUE 4 PEICAI SECONDARY SCHOOL SINGAPORE 556094,556094,32083.411887873,37953.9001634661,1.35951583222214,103.870010749055,103.870010749055,PEICAI SECONDARY SCHOOL
0,PEIRCE SECONDARY SCHOOL,10,SIN MING WALK,PEIRCE SECONDARY SCHOOL,10 SIN MING WALK PEIRCE SECONDARY SCHOOL SINGAPORE 575566,575566,27654.7276661592,38743.7738600355,1.36665944653812,103.83021606804,103.83021606804,PEIRCE SECONDARY SCHOOL
0,PEIYING PRIMARY SCHOOL,651,YISHUN RING ROAD,PEIYING PRIMARY SCHOOL,651 YISHUN RING ROAD PEIYING PRIMARY SCHOOL SINGAPORE 768687,768687,27677.1059972411,44335.9849220216,1.41723339695904,103.830417090698,103.830417090698,PEIYING PRIMARY SCHOOL
0,PING YI SECONDARY SCHOOL,61,CHAI CHEE STREET,PING YI SECONDARY SCHOOL,61 CHAI CHEE STREET PING YI SECONDARY SCHOOL SINGAPORE 468980,468980,37724.7424694616,34360.4560490176,1.3270167275387,103.920700671987,103.920700671987,PING YI SECONDARY SCHOOL
0,PIONEER PRIMARY SCHOOL,23,JURONG WEST STREET 81,PIONEER PRIMARY SCHOOL,23 JURONG WEST STREET 81 PIONEER PRIMARY SCHOOL SINGAPORE 649076,649076,12607.0934523959,36773.4045769684,1.34883617453427,103.695003812477,103.695003812477,PIONEER PRIMARY SCHOOL
0,POI CHING SCHOOL,21,TAMPINES STREET 71,POI CHING SCHOOL,21 TAMPINES STREET 71 POI CHING SCHOOL SINGAPORE 529067,529067,39343.403805064,37747.9291978516,1.35765122315688,103.935246477199,103.935246477199,POI CHING SCHOOL
0,PRESBYTERIAN HIGH SCHOOL,5209,ANG MO KIO AVENUE 6,PRESBYTERIAN HIGH SCHOOL,5209 ANG MO KIO AVENUE 6 PRESBYTERIAN HIGH SCHOOL SINGAPORE 569845,569845,29094.0439036526,40441.3768212926,1.38201194250223,103.843149382823,103.843149382823,PRESBYTERIAN HIGH SCHOOL
0,PRINCESS ELIZABETH PRIMARY SCHOOL,30,BUKIT BATOK WEST AVENUE 3,PRINCESS ELIZABETH PRIMARY SCHOOL,30 BUKIT BATOK WEST AVENUE 3 PRINCESS ELIZABETH PRIMARY SCHOOL SINGAPORE 659163,659163,17728.1546840398,36813.7803722396,1.349203512653,103.74101964471,103.74101964471,PRINCESS ELIZABETH PRIMARY SCHOOL
0,PUNGGOL COVE PRIMARY SCHOOL,52,SUMANG WALK,PUNGGOL COVE PRIMARY SCHOOL,52 SUMANG WALK PUNGGOL COVE PRIMARY SCHOOL SINGAPORE 828674,828674,35287.6769569088,43713.0551068783,1.41159891873961,103.898804620697,103.898804620697,PUNGGOL COVE PRIMARY SCHOOL
0,PUNGGOL GREEN PRIMARY SCHOOL,98,PUNGGOL WALK,PUNGGOL GREEN PRIMARY SCHOOL,98 PUNGGOL WALK PUNGGOL GREEN PRIMARY SCHOOL SINGAPORE 828772,828772,35287.340952022,42637.5237120874,1.40187220643293,103.898801330302,103.898801330302,PUNGGOL GREEN PRIMARY SCHOOL
0,PUNGGOL PRIMARY SCHOOL,61,HOUGANG AVENUE 8,PUNGGOL PRIMARY SCHOOL,61 HOUGANG AVENUE 8 PUNGGOL PRIMARY SCHOOL SINGAPORE 538787,538787,34809.5016854042,39975.1199013237,1.37779451191095,103.894506933668,103.894506933668,PUNGGOL PRIMARY SCHOOL
0,PUNGGOL SECONDARY SCHOOL,51,EDGEFIELD PLAINS,PUNGGOL SECONDARY SCHOOL,51 EDGEFIELD PLAINS PUNGGOL SECONDARY SCHOOL SINGAPORE 828870,828870,36446.0969829671,42658.0347204488,1.40205738421399,103.909213706482,103.909213706482,PUNGGOL SECONDARY SCHOOL
0,PUNGGOL VIEW PRIMARY SCHOOL,9,PUNGGOL PLACE,PUNGGOL VIEW PRIMARY SCHOOL,9 PUNGGOL PLACE PUNGGOL VIEW PRIMARY SCHOOL SINGAPORE 828845,828845,35994.5599585725,42999.5250743832,1.40514582647962,103.905156371376,103.905156371376,PUNGGOL VIEW PRIMARY SCHOOL
0,QIFA PRIMARY SCHOOL,50,WEST COAST AVENUE,QIFA PRIMARY SCHOOL,50 WEST COAST AVENUE QIFA PRIMARY SCHOOL SINGAPORE 128104,128104,19477.8961843997,32838.2868056744,1.31325113867272,103.756743261958,103.756743261958,QIFA PRIMARY SCHOOL
0,QIHUA PRIMARY SCHOOL,5,WOODLANDS STREET 81,QIHUA PRIMARY SCHOOL,5 WOODLANDS STREET 81 QIHUA PRIMARY SCHOOL SINGAPORE 738525,738525,22994.5551156951,47078.5774599016,1.4420359661233,103.788339756898,103.788339756898,QIHUA PRIMARY SCHOOL
0,QUEENSTOWN PRIMARY SCHOOL,310,MARGARET DRIVE,QUEENSTOWN PRIMARY SCHOOL,310 MARGARET DRIVE QUEENSTOWN PRIMARY SCHOOL SINGAPORE 149303,149303,25132.029336133,30885.6966638304,1.29559365009015,103.807548617332,103.807548617332,QUEENSTOWN PRIMARY SCHOOL
0,QUEENSTOWN SECONDARY SCHOOL,1,STRATHMORE ROAD,QUEENSTOWN SECONDARY SCHOOL,1 STRATHMORE ROAD QUEENSTOWN SECONDARY SCHOOL SINGAPORE 148800,148800,25759.9730125098,30656.5376077667,1.29352126774652,103.813190980055,103.813190980055,QUEENSTOWN SECONDARY SCHOOL
0,QUEENSWAY SECONDARY SCHOOL,2A,MARGARET DRIVE,QUEENSWAY SECONDARY SCHOOL,2A MARGARET DRIVE QUEENSWAY SECONDARY SCHOOL SINGAPORE 149295,149295,24537.5928928228,31397.561654076,1.30022271592188,103.802207291625,103.802207291625,QUEENSWAY SECONDARY SCHOOL
0,RADIN MAS PRIMARY SCHOOL,1,BUKIT PURMEI AVENUE,RADIN MAS PRIMARY SCHOOL,1 BUKIT PURMEI AVENUE RADIN MAS PRIMARY SCHOOL SINGAPORE 099840,099840,26983.8685896052,28603.9263991714,1.27495823622634,103.824188270373,103.824188270373,RADIN MAS PRIMARY SCHOOL
0,RAFFLES GIRLS' PRIMARY SCHOOL,21,HILLCREST ROAD,RAFFLES GIRLS' PRIMARY SCHOOL,21 HILLCREST ROAD RAFFLES GIRLS' PRIMARY SCHOOL SINGAPORE 289072,289072,25009.0146507286,34624.3017604016,1.3294042600012,103.806442915912,103.806442915912,RAFFLES GIRLS' PRIMARY SCHOOL
0,RAFFLES GIRLS' SCHOOL (SECONDARY),2,BRADDELL RISE,RAFFLES GIRLS' SCHOOL (SECONDARY),2 BRADDELL RISE RAFFLES GIRLS' SCHOOL (SECONDARY) SINGAPORE 318871,318871,29092.3551620366,36036.388495991,1.34217479932295,103.84313404727,103.84313404727,RAFFLES GIRLS' SCHOOL (SECONDARY)
0,RAFFLES INSTITUTION,10,BISHAN STREET 21,RAFFLES INSTITUTION,10 BISHAN STREET 21 RAFFLES INSTITUTION SINGAPORE 574013,574013,28913.5683871554,36454.8127699513,1.3459588857431,103.841527553164,103.841527553164,RAFFLES INSTITUTION
1,RAFFLES INSTITUTION,1,RAFFLES INSTITUTION LANE,RAFFLES INSTITUTION,1 RAFFLES INSTITUTION LANE RAFFLES INSTITUTION SINGAPORE 575954,575954,29397.4025911642,36480.1227065958,1.34618776121223,103.845875102373,103.845875102373,RAFFLES INSTITUTION
2,RAFFLES INSTITUTION (ADMINISTRATIVE CENTRE),1,RAFFLES INSTITUTION LANE,RAFFLES INSTITUTION (ADMINISTRATIVE CENTRE),1 RAFFLES INSTITUTION LANE RAFFLES INSTITUTION (ADMINISTRATIVE CENTRE) SINGAPORE 575954,575954,29146.4620281225,36491.4763483591,1.34629045013358,103.843620247231,103.843620247231,RAFFLES INSTITUTION
3,RAFFLES INSTITUTION (ARTSPACE),1,RAFFLES INSTITUTION LANE,RAFFLES INSTITUTION (ARTSPACE),1 RAFFLES INSTITUTION LANE RAFFLES INSTITUTION (ARTSPACE) SINGAPORE 575954,575954,29253.9772660322,36623.6072359029,1.34748539060326,103.844586343411,103.844586343411,RAFFLES INSTITUTION
4,RAFFLES INSTITUTION (AUDITORIUM),1,RAFFLES INSTITUTION LANE,RAFFLES INSTITUTION (AUDITORIUM),1 RAFFLES INSTITUTION LANE RAFFLES INSTITUTION (AUDITORIUM) SINGAPORE 575954,575954,29375.0509261759,36649.26840223,1.34771745576312,103.845674266587,103.845674266587,RAFFLES INSTITUTION
5,RAFFLES INSTITUTION (BLK A),10,BISHAN STREET 21,RAFFLES INSTITUTION (BLK A),10 BISHAN STREET 21 RAFFLES INSTITUTION (BLK A) SINGAPORE 574013,574013,29096.202767591,36495.300859442,1.34632503952747,103.843168636926,103.843168636926,RAFFLES INSTITUTION
6,RAFFLES INSTITUTION (BLK B),10,BISHAN STREET 21,RAFFLES INSTITUTION (BLK B),10 BISHAN STREET 21 RAFFLES INSTITUTION (BLK B) SINGAPORE 574013,574013,29076.9734569993,36528.6121981181,1.3466262961274,103.842995850898,103.842995850898,RAFFLES INSTITUTION
7,RAFFLES INSTITUTION (BLK C),10,BISHAN STREET 21,RAFFLES INSTITUTION (BLK C),10 BISHAN STREET 21 RAFFLES INSTITUTION (BLK C) SINGAPORE 574013,574013,29028.5309413876,36497.1901567169,1.34634212805243,103.842560563899,103.842560563899,RAFFLES INSTITUTION
8,RAFFLES INSTITUTION (BLK D),10,BISHAN STREET 21,RAFFLES INSTITUTION (BLK D),10 BISHAN STREET 21 RAFFLES INSTITUTION (BLK D) SINGAPORE 574013,574013,28940.9891524483,36497.5663272198,1.34634553287278,103.841773946944,103.841773946944,RAFFLES INSTITUTION
9,RAFFLES INSTITUTION (BLK E),10,BISHAN STREET 21,RAFFLES INSTITUTION (BLK E),10 BISHAN STREET 21 RAFFLES INSTITUTION (BLK E) SINGAPORE 574013,574013,28932.7036853898,36453.7960381098,1.34594969019426,103.841699495563,103.841699495563,RAFFLES INSTITUTION
0,RED SWASTIKA SCHOOL,350,BEDOK NORTH AVENUE 3,RED SWASTIKA SCHOOL,350 BEDOK NORTH AVENUE 3 RED SWASTIKA SCHOOL SINGAPORE 469719,469719,39241.7795945574,35048.9817909673,1.33324297847732,103.934332314404,103.934332314404,RED SWASTIKA SCHOOL
0,REGENT SECONDARY SCHOOL,50,CHOA CHU KANG NORTH 5,REGENT SECONDARY SCHOOL,50 CHOA CHU KANG NORTH 5 REGENT SECONDARY SCHOOL SINGAPORE 689621,689621,18842.8552409327,41687.3977799285,1.39327908335682,103.751034411529,103.751034411529,REGENT SECONDARY SCHOOL
0,RIVER VALLEY HIGH SCHOOL,6,BOON LAY AVENUE,RIVER VALLEY HIGH SCHOOL,6 BOON LAY AVENUE RIVER VALLEY HIGH SCHOOL SINGAPORE 649961,649961,14167.1561531294,36247.1858126801,1.34407801149725,103.709022156436,103.709022156436,RIVER VALLEY HIGH SCHOOL
0,RIVER VALLEY PRIMARY SCHOOL,2,RIVER VALLEY GREEN,RIVER VALLEY PRIMARY SCHOOL,2 RIVER VALLEY GREEN RIVER VALLEY PRIMARY SCHOOL SINGAPORE 237993,237993,28277.8483209386,30734.1542524323,1.2942232846169,103.835815165829,103.835815165829,RIVER VALLEY PRIMARY SCHOOL
0,RIVERSIDE PRIMARY SCHOOL,110,WOODLANDS CRESCENT,RIVERSIDE PRIMARY SCHOOL,110 WOODLANDS CRESCENT RIVERSIDE PRIMARY SCHOOL SINGAPORE 737803,737803,24496.0361921666,47632.6851746552,1.44704734253719,103.801831963297,103.801831963297,RIVERSIDE PRIMARY SCHOOL
0,RIVERSIDE SECONDARY SCHOOL,3,WOODLANDS STREET 81,RIVERSIDE SECONDARY SCHOOL,3 WOODLANDS STREET 81 RIVERSIDE SECONDARY SCHOOL SINGAPORE 738524,738524,22991.0453311065,46975.256819712,1.44110157139127,103.78830823641,103.78830823641,RIVERSIDE SECONDARY SCHOOL
0,RIVERVALE PRIMARY SCHOOL,80,RIVERVALE DRIVE,RIVERVALE PRIMARY SCHOOL,80 RIVERVALE DRIVE RIVERVALE PRIMARY SCHOOL SINGAPORE 545092,545092,35928.1770641869,41701.8312798403,1.39340997767762,103.904559511997,103.904559511997,RIVERVALE PRIMARY SCHOOL
0,ROSYTH SCHOOL,21,SERANGOON NORTH AVENUE 4,ROSYTH SCHOOL,21 SERANGOON NORTH AVENUE 4 ROSYTH SCHOOL SINGAPORE 555855,555855,32638.8043574626,39432.8315618001,1.37289067499064,103.875001549174,103.875001549174,ROSYTH SCHOOL
0,RULANG PRIMARY SCHOOL,6,JURONG WEST STREET 52,RULANG PRIMARY SCHOOL,6 JURONG WEST STREET 52 RULANG PRIMARY SCHOOL SINGAPORE 649295,649295,15217.2735802168,36541.3390983045,1.34673868889096,103.718457955487,103.718457955487,RULANG PRIMARY SCHOOL
0,"SCHOOL OF SCIENCE AND TECHNOLOGY, SINGAPORE",1,TECHNOLOGY DRIVE,"SCHOOL OF SCIENCE AND TECHNOLOGY, SINGAPORE","1 TECHNOLOGY DRIVE SCHOOL OF SCIENCE AND TECHNOLOGY, SINGAPORE SINGAPORE 138572",138572,21399.6898937989,32802.5152550135,1.31292810600277,103.774011529322,103.774011529322,"SCHOOL OF SCIENCE AND TECHNOLOGY, SINGAPORE"
0,SEMBAWANG PRIMARY SCHOOL,10,SEMBAWANG DRIVE,SEMBAWANG PRIMARY SCHOOL,10 SEMBAWANG DRIVE SEMBAWANG PRIMARY SCHOOL SINGAPORE 757715,757715,26633.8508971538,47414.4307650849,1.4450737155262,103.821042374036,103.821042374036,SEMBAWANG PRIMARY SCHOOL
0,SEMBAWANG SECONDARY SCHOOL,30,SEMBAWANG CRESCENT,SEMBAWANG SECONDARY SCHOOL,30 SEMBAWANG CRESCENT SEMBAWANG SECONDARY SCHOOL SINGAPORE 757704,757704,26166.5553010562,47441.1161091775,1.44531502131387,103.816843258118,103.816843258118,SEMBAWANG SECONDARY SCHOOL
0,SENG KANG PRIMARY SCHOOL,21,COMPASSVALE WALK,SENG KANG PRIMARY SCHOOL,21 COMPASSVALE WALK SENG KANG PRIMARY SCHOOL SINGAPORE 545166,545166,35394.8580362787,41269.1828696113,1.38949740422462,103.899767112047,103.899767112047,SENG KANG PRIMARY SCHOOL
0,SENG KANG SECONDARY SCHOOL,10,COMPASSVALE LANE,SENG KANG SECONDARY SCHOOL,10 COMPASSVALE LANE SENG KANG SECONDARY SCHOOL SINGAPORE 545090,545090,35238.8340261402,40948.4476958644,1.38659683143747,103.898365036709,103.898365036709,SENG KANG SECONDARY SCHOOL
0,SENGKANG GREEN PRIMARY SCHOOL,15,FERNVALE ROAD,SENGKANG GREEN PRIMARY SCHOOL,15 FERNVALE ROAD SENGKANG GREEN PRIMARY SCHOOL SINGAPORE 797636,797636,32662.8166451091,41639.3984784018,1.39284606680477,103.875217666486,103.875217666486,SENGKANG GREEN PRIMARY SCHOOL
0,SERANGOON GARDEN SECONDARY SCHOOL,21,SERANGOON NORTH AVENUE 1,SERANGOON GARDEN SECONDARY SCHOOL,21 SERANGOON NORTH AVENUE 1 SERANGOON GARDEN SECONDARY SCHOOL SINGAPORE 555889,555889,32000.9924708903,39038.6248832196,1.36932570490947,103.869270301476,103.869270301476,SERANGOON GARDEN SECONDARY SCHOOL
0,SERANGOON SECONDARY SCHOOL,11,UPPER SERANGOON VIEW,SERANGOON SECONDARY SCHOOL,11 UPPER SERANGOON VIEW SERANGOON SECONDARY SCHOOL SINGAPORE 534237,534237,35658.8371386668,39628.0344803315,1.37465538827443,103.902138740699,103.902138740699,SERANGOON SECONDARY SCHOOL
0,SHUQUN PRIMARY SCHOOL,8,JURONG WEST STREET 51,SHUQUN PRIMARY SCHOOL,8 JURONG WEST STREET 51 SHUQUN PRIMARY SCHOOL SINGAPORE 649332,649332,15558.4638573611,36642.4359194618,1.34765311431632,103.721523713379,103.721523713379,SHUQUN PRIMARY SCHOOL
0,SI LING PRIMARY SCHOOL,61,WOODLANDS AVENUE 1,SI LING PRIMARY SCHOOL,61 WOODLANDS AVENUE 1 SI LING PRIMARY SCHOOL SINGAPORE 739067,739067,22738.0565941427,46014.1202728488,1.43240935732525,103.786035065192,103.786035065192,SI LING PRIMARY SCHOOL
0,SINGAPORE CHINESE GIRLS' SCHOOL (PRIMARY),190,DUNEARN ROAD,SINGAPORE CHINESE GIRLS' SCHOOL (PRIMARY),190 DUNEARN ROAD SINGAPORE CHINESE GIRLS' SCHOOL (PRIMARY) SINGAPORE 309437,309437,27379.6878858209,33673.6731678378,1.32080725235992,103.827744749548,103.827744749548,SINGAPORE CHINESE GIRLS' PRIMARY SCHOOL
